name,gender,count
sharusa,female,1
sharwan,male,3
shasank,male,5
shasanka,male,2
shashank,male,9
shashanka,male,4
shashi,male,15
shashidhar,male,1
shashikant,male,3
shashindra,male,2
shashwat,male,11
shashwot,male,6
shaswat,male,2
shatrudhan,male,2
shatrughan,male,3
shaujan,male,2
shaurab,male,2
shaurabh,male,2
shaurav,male,3
shawant,male,2
shayam,male,1
shayan,male,2
shayar,male,2
shayarrn,male,2
shayu,female,1
shayush,male,2
sheekha,female,3
sheela,female,4
sheela,male,1
sheelu,female,1
sheetal,female,5
sheetal,male,4
sheetala,female,1
shefalika,female,2
sheikh,male,1
shekh,male,3
shekhar,male,25
sheliya,female,1
sher,male,3
sherchan,male,1
sheri,male,1
sherin,female,1
sherjung,male,2
sheryl,female,2
shesan,male,4
shesh,male,2
shesha,male,1
shewta,female,2
shib,male,2
shiba,male,2
shibam,male,3
shibendra,male,1
shibir,male,1
shibu,male,4
shichha,female,1
shichu,female,1
shiddhartha,male,1
shiddi,female,1
shiddi,male,1
shidhanta,male,2
shidi,female,1
shija,female,4
shijal,female,2
shijan,male,2
shikab,male,1
shikchhya,female,1
shikha,female,10
shikha,male,1
shikhar,male,7
shiksha,female,4
shikshit,male,2
shikshita,female,2
shikshya,female,4
shikshya,male,1
shila,female,8
shila,male,1
shilan,male,1
shilata,female,1
shilpa,female,10
shilpa,male,1
shilu,female,3
shilva,female,1
shir,male,2
shiraj,male,4
shirendra,male,1
shiris,male,2
shirish,female,4
shirish,male,14
shirjana,female,1
shiro,male,2
shiromani,male,4
shirshak,male,8
shisham,female,1
shisham,male,1
shishir,male,70
shishu,female,1
shishu,male,1
shishuma,female,2
shishupal,male,4
shisif,male,1
shisir,male,8
shisira,female,1
shisupal,male,1
shital,female,4
shital,male,8
shittal,male,1
shitu,female,2
shiv,male,35
shiva,female,1
shiva,male,86
shivahari,male,2
shivajee,male,2
shivaji,male,1
shivam,male,3
shivanand,male,2
shivanee,female,1
shivani,female,6
shivani,male,1
shivaraj,male,2
shivaram,male,3
shivaschan,male,1
shivashankar,male,1
shivasis,male,2
shivendra,male,1
shivesh,male,5
shivganga,male,1
shivjee,male,4
shivji,male,2
shivnath,male,1
shivraj,male,3
shivsagar,male,1
shiw,male,2
shiwangi,female,1
shiwangi,male,1
shiwani,female,9
shiwani,male,1
shiwasreet,male,1
shlesha,female,1
shlesha,male,1
shlok,male,2
shneha,female,1
shneha,male,1
shoaib,male,2
shobha,female,2
shobha,male,1
shobhakar,male,3
shobhan,male,1
shobhana,female,1
shobhanandan,male,1
shobhit,male,4
shobit,male,2
shomesh,male,2
shonu,male,3
shosit,male,2
shourav,male,3
shov,male,2
shova,female,17
shova,male,1
shovakant,male,3
shovakhar,male,1
shovan,male,3
shovana,female,1
shovansing,male,2
shovik,male,2
shovit,male,1
shoviyat,male,1
showet,male,1
shraban,male,1
shrabesh,male,1
shrabin,male,4
shrabya,male,1
shradda,female,1
shraddha,female,23
shraddha,male,1
shradha,female,9
shradhda,female,2
shradhye,male,2
shrajesh,male,1
shrameeka,female,1
shrameeka,male,1
shramik,male,3
shramina,female,2
shranchev,male,1
shraswati,female,2
shravan,male,8
shrawak,male,2
shrawan,male,15
shray,male,2
shraya,female,1
shrayan,male,2
shree,female,1
shree,male,45
shreebatsa,male,2
shreedev,male,3
shreedhar,male,11
shreedip,male,2
shreeja,female,12
shreejal,male,5
shreejala,female,1
shreejan,male,11
shreejana,female,10
shreejana,male,1
shreejesh,male,2
shreejit,male,2
shreeju,female,1
shreejung,male,3
shreeka,female,2
shreekanta,male,2
shreekar,male,2
shreekrishna,male,5
shreekumar,male,1
shreelal,male,1
shreemita,female,1
shreena,female,2
shreeniwas,male,1
shreeram,male,8
shreesh,male,1
shreeshanta,male,1
shreeson,male,2
shreesti,female,3
shreesti,male,1
shreeti,female,2
shreeya,female,16
shreeya,male,1
shreeyani,female,2
shreeyans,male,2
shreeyash,male,4
shrefa,female,2
shrena,female,1
shresth,male,1
shrestha,female,1
shrestha,male,1
shrey,male,2
shreya,female,35
shreya,male,2
shreyam,male,2
shreyansh,male,2
shreyas,male,2
shreyash,male,2
shri,male,3
shriaarjan,male,2
shrijal,male,2
shrijali,female,1
shrijan,male,9
shrijana,female,14
shrijendra,male,1
shrijit,male,3
shriju,female,1
shriju,male,1
shrijya,female,2
shrikant,male,4
shrikantha,male,1
shrikrishna,male,1
shringa,female,1
shringa,male,1
shrinid,male,2
shrinija,female,2
shrinkhala,female,5
shrisan,male,2
shrisha,female,1
shrisha,male,1
shrishti,female,4
shrishti,male,1
shristee,female,1
shristi,female,36
shristi,male,1
shristika,female,1
shristy,female,3
shriti,female,1
shritik,male,1
shritu,female,1
shriwal,male,1
shriya,female,3
shrma,male,1
shrong,male,2
shroosha,female,1
shrota,female,1
shruchi,female,1
shrutee,female,1
shrutee,male,1
shruti,female,8
shruti,male,1
shrutima,female,1
shrwan,male,2
shshanka,male,1
shshil,male,1
shubash,male,4
shubh,male,2
shubha,female,4
shubha,male,3
shubham,male,37
shubhangi,female,1
shubhash,male,2
shubhashish,male,3
shubhechcha,female,1
shubhechchha,female,5
shubhechchha,male,1
shubhechhya,female,2
shubhekch,male,2
shubhekshya,female,1
shubhendra,male,5
shubhendu,male,2
shubhesh,male,2
shukla,male,2
shukra,male,2
shukti,female,1
shulab,male,3
shulav,male,2
shulaxan,male,1
shuprabha,female,1
shurakshya,female,1
shusam,male,5
shusanta,male,1
shushant,male,4
shushanta,male,2
shushil,male,5
shushma,female,1
shushobhan,male,2
shushovan,male,2
shushrusha,female,1
shusil,male,4
shusma,female,3
shusuhang,male,2
shuv,male,2
shuva,male,1
shuvam,male,9
shuvanjan,male,2
shuvaraj,male,2
shuvaschan,male,1
shuvash,male,1
shuvashis,male,2
shuvashna,female,1
shuvashna,male,1
shuvechchha,female,1
shuvee,female,1
shuveksha,female,1
shuveksha,male,1
shuvekshya,female,3
shuvra,male,1
shweta,female,15
shweta,male,1
shwetambar,male,1
shyam,male,52
shyamanand,male,1
shyamhari,male,2
shyamji,male,1
shyamli,female,2
sibendra,male,2
sibesh,male,2
sichan,male,1
sichhit,male,1
sichu,female,3
siddant,male,2
siddanta,male,2
siddartha,male,3
siddha,male,5
siddhant,male,15
siddhanta,male,4
siddharh,male,2
siddharth,male,3
siddhartha,male,36
siddhi,male,4
siddi,female,2
siddiq,male,1
sidharth,male,3
sidhartha,male,2
sidio,male,2
sijan,female,1
sijan,male,28
sijapati,female,1
siju,female,3
siju,male,1
sikala,female,1
sikandar,male,1
sikendra,male,6
sikesh,male,2
sikha,female,1
sikha,male,1
sikindar,male,1
sikshya,female,2
silam,female,2
silan,male,2
silex,male,2
silika,female,1
silpa,female,2
silvia,female,1
silvia,male,1
silviya,female,2
sima,female,10
sima,male,1
simana,female,3
simant,male,2
simanta,male,5
simaran,female,1
simaran,male,1
simin,female,1
simit,male,5
simon,male,2
simona,female,6
simona,male,1
simpi,female,1
simpi,male,1
simran,female,17
simron,female,2
simul,male,1
sindhu,female,1
sinet,male,2
singh,female,1
singh,male,1
sinjan,male,1
sira,male,1
siraj,male,3
sirap,male,1
sirapa,female,6
sirapa,male,1
sirees,male,2
sirijana,female,1
siris,male,2
sirish,male,5
sirjan,male,4
sirjana,female,9
sirjana,male,1
sirnivas,male,1
siroj,male,2
sirsha,female,1
sirshak,male,2
sisal,male,2
sisam,male,2
sishir,male,11
sisir,male,2
sistata,female,3
sistu,female,1
sita,female,9
sita,male,2
sital,female,6
sital,male,5
sitam,female,2
sitan,female,2
sitaram,male,7
sitashma,female,1
sitashma,male,1
sitasma,female,1
sitendra,male,1
sitesh,male,2
sittal,male,3
situ,female,2
siwangi,female,3
siwani,female,1
siwin,male,1
sixit,male,1
siya,male,1
siyanand,male,1
siza,female,2
sizar,male,2
skanda,female,1
skanda,male,1
sky,male,2
slesa,female,2
slesha,female,2
sleshma,female,1
smaran,male,7
smarika,female,2
smart,male,1
smeena,female,1
smeeta,female,1
smile,female,1
smiriti,female,2
smirti,female,1
smit,male,3
smita,female,13
smita,male,1
smith,male,3
smoni,female,1
smriety,female,1
smrit,male,2
smrita,female,1
smritee,female,2
smriti,female,27
smriti,male,1
sneha,female,23
sneha,male,2
snehalata,female,1
snehi,female,2
snigdha,female,2
soban,male,2
sobha,female,2
sobhan,male,2
sobhit,male,3
sobi,male,3
sobika,female,1
sobin,male,2
sobit,male,6
sobita,female,3
sobita,male,1
sofia,female,1
sofiya,female,3
sofiya,male,1
sohadra,male,3
sohaib,male,1
sohail,male,3
sohan,male,8
sohel,male,2
sohil,male,4
sojan,male,1
sokrin,male,2
solendra,male,3
som,male,8
soma,male,1
somat,female,1
somat,male,1
somee,female,5
someshwor,male,1
somi,female,3
somit,male,2
somiya,female,1
somjang,male,1
somkala,female,2
somwati,female,2
somy,female,3
somya,female,2
sona,female,8
sona,male,1
sonal,female,2
sonal,male,5
sonalal,male,1
sonalee,female,1
sonali,female,5
sonali,male,1
sonam,female,5
sonam,male,10
sonee,female,2
sonelal,male,1
soney,female,1
soni,female,14
soni,male,1
sonia,female,2
sonic,male,2
sonik,male,2
sonika,female,9
sonika,male,1
sonish,male,5
sonisha,female,1
sonit,male,1
soniya,female,10
soniya,male,1
sonu,female,12
sonu,male,11
sonuj,female,1
sonuja,female,2
sonup,male,3
sony,female,21
sony,male,1
soonsoon,female,1
soorya,male,1
sopan,male,1
sophiya,female,4
sophiya,male,1
soragh,male,1
soraj,male,2
soroj,male,1
sorup,male,2
sougat,male,1
soumya,female,2
sourabh,male,2
sourav,male,6
souvenir,male,1
sovakant,male,2
sovakanta,male,1
sovana,female,2
sovas,male,2
sovin,male,2
sovit,male,11
sowan,male,1
soyal,male,2
soyam,male,1
soyuz,male,1
sp,male,1
spad,male,2
spandan,female,2
spandan,male,5
spandana,female,1
sparsha,male,3
spita,female,1
sraddha,female,1
srawan,male,2
sreejana,female,1
sreevastav,male,1
sri,male,4
sridhar,male,2
srija,female,1
srija,male,1
srijal,male,5
srijan,male,18
srijana,female,43
srijana,male,1
srijani,female,1
srijeet,male,2
srijila,female,1
srijita,female,1
srikant,male,2
srilina,female,1
sriram,male,1
srisha,female,2
srishan,male,2
srishti,female,7
srishti,male,1
srista,female,3
sristi,female,9
sristi,male,1
sristika,female,2
sristy,female,1
sristy,male,1
sriti,female,2
sriyanka,female,2
srizan,female,1
srizan,male,2
sroj,male,1
sruti,female,1
stalin,male,2
stella,female,3
stip,male,2
stutee,female,1
stuti,female,3
stya,male,1
suba,male,1
subahs,male,1
suban,male,4
subaran,male,2
subarana,male,1
subariti,female,1
subarn,male,1
subarna,female,2
subarna,male,16
subas,male,19
subash,male,168
subay,male,3
subba,female,1
subba,male,3
subechha,female,2
subed,male,2
subedi,male,1
subeg,male,2
subek,male,2
subekchhan,male,1
subeksha,female,5
subekshya,female,2
suben,male,1
subesh,male,4
subha,female,3
subha,male,1
subhadra,female,1
subham,male,19
subhamrit,male,2
subhan,male,1
subhanjan,male,2
subharaj,male,3
subhas,male,3
subhash,male,23
subhashini,female,1
subhashish,male,1
subhav,male,1
subhay,male,2
subhechchha,female,1
subhechha,female,2
subheckshya,female,3
subhekshya,female,5
subhekshya,male,1
subhiksha,female,1
subhoshan,male,1
subi,female,1
subid,male,3
subidha,female,1
subigya,female,3
subigya,male,4
subij,male,2
subik,male,3
subika,female,1
subikhyat,male,2
subin,male,14
subina,female,6
subina,male,1
subindra,male,2
subir,male,3
subiran,male,2
subish,male,3
subit,male,2
subodh,male,47
subrat,male,11
subrata,female,1
subrath,male,2
subritt,male,2
suchana,female,3
sucharu,male,4
suchita,female,2
suchita,male,1
suchitra,female,1
suchitra,male,1
sudan,male,11
sudarsan,male,3
sudarshan,male,49
sudeekshya,female,3
sudeen,male,1
sudeep,male,75
sudeepa,male,2
sudep,male,1
sudersan,male,1
sudershan,male,1
sudesh,male,7
sudeshana,female,1
sudeshana,male,1
sudha,female,10
sudhakar,male,2
sudhan,male,14
sudhanshu,male,3
sudhansu,male,2
sudhar,male,1
sudharshan,male,2
sudheer,male,2
sudheesh,male,3
sudhindra,male,1
sudhir,male,24
sudib,male,1
sudichha,female,1
sudiksha,female,3
sudikshya,female,4
sudiksya,female,2
sudil,male,2
sudin,male,11
sudina,female,3
sudip,male,150
sudipa,female,2
sudipt,male,1
sudish,male,3
sudisha,male,2
sudist,male,1
sudixit,male,4
sufiyan,male,1
sugal,male,3
sugam,female,1
sugam,male,14
sugambar,male,1
sugan,male,2
sugandh,male,2
sugandha,female,1
sugandha,male,1
sugat,male,5
suhan,male,1
suhana,female,2
suhani,female,2
suhel,male,2
suhim,male,1
suhit,male,1
suhrid,male,1
suhrit,male,2
suja,female,4
sujah,male,2
sujal,male,8
sujama,female,1
sujan,female,3
sujan,male,321
sujana,female,7
sujana,male,1
sujang,male,2
sujanraj,male,1
sujash,male,1
sujata,female,29
sujata,male,1
sujay,male,2
sujaya,male,2
sujeen,male,3
sujeet,male,17
sujeeta,female,1
sujendra,male,6
sujesh,male,2
sujil,male,4
sujila,female,1
sujin,male,2
sujina,female,5
sujina,male,1
sujindra,male,1
sujish,male,3
sujit,male,51
sujita,female,8
sujita,male,1
sujiv,male,1
suju,female,4
suk,male,1
sukadev,male,2
sukarma,male,2
sukdev,male,1
sukeerti,female,1
sukesh,male,3
sukh,male,1
sukhad,male,3
sukhami,female,3
sukhyati,female,3
sukirti,female,2
sukirty,female,1
sukra,male,1
sukraman,male,1
sukrit,male,2
sukrita,female,1
sukriti,female,5
sulab,male,3
sulabh,male,6
sulata,female,4
sulata,male,1
sulav,male,44
sulaxana,female,3
sulaxana,male,1
sulekha,female,1
sulen,male,1
sulochan,male,3
sulochana,female,6
sulok,male,2
sulove,male,1
sulson,male,2
suman,female,10
suman,male,322
sumana,female,4
sumana,male,1
sumanraj,male,2
sumant,male,3
sumantu,male,2
sumarga,male,2
sumat,male,1
sumati,female,1
sumati,male,1
sumedh,male,2
sumee,female,2
sumeet,male,4
sumendra,male,1
sumeru,male,3
sumesh,male,8
sumi,female,3
sumikshya,female,3
sumin,male,4
sumina,female,4
sumina,male,1
sumir,male,1
sumira,female,5
sumish,male,2
sumit,male,122
sumita,female,2
sumitra,female,6
summi,female,3
summima,female,1
summima,male,1
summit,male,4
summon,male,2
sumnima,female,3
sumod,male,1
sumoda,male,1
sumona,female,2
sumun,male,1
sun,female,1
sunaina,female,3
sunaina,male,1
sunam,female,1
sunam,male,3
sunamrata,female,2
sunanda,female,2
sunanda,male,1
sunav,male,2
sunayan,male,2
sunayana,female,3
sundar,male,33
sundaram,male,2
sundeep,male,4
sunder,male,1
sundip,male,2
suneel,male,3
suneera,female,1
sunetra,male,1
sunidhi,female,6
sunil,male,284
sunila,female,1
sunim,male,2
sunina,female,1
sunir,male,1
sunish,male,2
sunisha,female,2
sunit,male,3
sunita,female,36
sunita,male,1
sunity,female,1
sunjeev,male,1
sunmoon,female,2
sunny,female,1
sunny,male,16
sunoj,male,1
sunsun,female,2
supendra,male,1
suprabha,female,5
suprabha,male,1
suprajna,male,2
suprapti,female,2
suprava,female,3
supreeya,female,4
suprem,male,2
supreme,male,2
suprim,male,11
suprima,female,1
suprina,female,3
suprince,male,2
supriya,female,9
supriya,male,1
suput,male,1
surabhi,female,3
surabhi,male,1
surachhya,female,1
surag,male,1
suraj,male,253
surajkumar,male,3
suraksha,female,10
surakshit,male,2
surakshya,female,7
surakshya,male,1
suramya,male,1
suranjan,male,4
surash,male,1
surata,female,2
surav,male,3
suravi,female,2
suraz,male,2
suren,male,6
surena,female,2
surendra,female,1
surendra,male,94
suresh,male,109
surin,male,2
surit,male,2
surja,male,1
surjan,male,5
suroj,male,5
surojan,male,2
suruchi,female,11
suruchi,male,1
surya,female,1
surya,male,47
suryadev,male,4
suryashwori,female,2
susa,female,1
susaan,male,2
susan,female,6
susan,male,48
susant,male,8
susat,male,1
sushagya,male,2
susham,male,1
sushama,female,1
sushan,male,27
sushana,female,2
sushank,male,3
sushant,male,108
sushanta,female,1
sushanta,male,14
susheel,male,4
sushib,male,2
sushil,male,152
sushila,female,14
sushila,male,1
sushim,male,2
sushma,female,29
sushma,male,1
sushmi,female,1
sushmit,male,2
sushmita,female,38
sushmita,male,1
sushna,female,1
sushovan,male,5
sushrita,female,2
sushrusha,female,1
sushrusha,male,1
sushrut,male,3
susil,male,10
susila,female,1
susim,male,2
susma,female,7
susma,male,1
susmeet,male,1
susmi,female,3
susmin,male,2
susmit,male,1
susmita,female,43
susmita,male,1
susmriti,female,1
susmriti,male,1
susobik,male,2
suson,male,2
susongsha,female,2
sussan,male,2
sustam,male,3
suta,female,1
sutishna,female,3
suvaichchha,female,1
suvaichchha,male,1
suvam,male,4
suvash,male,11
suvechha,female,2
suvechhaya,female,1
suveksha,female,4
suvekshya,female,4
suvendra,male,2
suvesh,male,1
suvidya,female,2
suvrat,male,1
suwal,male,1
suwan,male,2
suwarn,male,2
suwarna,male,4
suwash,male,1
suyam,male,3
suyan,male,2
suyash,male,3
suyasha,female,5
suyasta,female,2
suyen,male,2
suyesh,male,2
suyesha,female,2
suyog,male,28
suyogya,female,3
suyogya,male,4
suza,female,1
suza,male,1
suzeet,male,2
suzeeta,female,1
suzit,male,2
suzu,male,1
suzyan,female,1
swadesh,male,2
swadheen,male,1
swadhin,male,2
swaechchha,female,2
swagan,male,1
swagat,male,8
swain,male,2
swama,female,1
swapnil,female,1
swapnil,male,6
swapnila,female,1
swaraj,male,1
swarina,female,2
swarnim,male,3
swarnima,female,1
swarup,male,6
swarupa,female,3
swarupa,male,1
swasti,female,2
swasti,male,1
swastik,male,5
swastika,female,10
swastika,male,1
swastishila,female,1
swatantra,male,2
swati,female,4
swati,male,1
swaviman,male,1
swayabhu,male,1
swayam,male,1
swayambhu,male,1
sweachha,female,1
sweata,female,1
swechchha,female,3
swechchha,male,1
swechha,female,2
swechhya,female,2
sweekar,male,5
sweekriti,female,1
sweesa,female,1
swekchha,female,1
swekshya,female,2
sweshma,female,2
sweta,female,12
sweta,male,1
swetchchhya,female,1
swidriti,female,1
swikar,male,6
swikirti,female,1
swikrit,male,1
swikriti,female,9
swikriti,male,1
swochhal,male,2
swodesh,male,2
swodha,female,1
swodha,male,1
swoichha,female,2
swonil,male,1
swonti,female,1
swonti,male,1
swopnil,female,2
swopnil,male,6
swornapari,female,1
swornil,male,1
swornim,male,3
swornima,female,4
sworup,male,4
sworupa,female,1
swosti,female,1
swostik,male,2
swostina,female,2
swotantra,male,1
swoyambhu,male,1
swoyuj,male,2
syed,male,2
sylvina,male,1
tabassum,male,1
tabasum,female,6
tafzira,female,1
tahir,male,2
tahira,female,1
tahira,male,1
tajana,female,2
tak,male,1
takdir,male,2
takman,male,1
tako,male,1
talank,male,2
talat,male,2
talaz,male,2
taman,male,1
tamanna,female,2
tamanna,male,1
tamot,male,1
tamrakar,female,1
tamrakar,male,1
tamundeshwor,male,1
tanbir,male,1
tanchhowpa,male,2
tangbetani,female,1
tanisha,female,2
tanjir,male,1
tank,male,4
tanka,male,11
tankar,male,2
tanoj,male,2
tansen,male,2
tanu,female,1
tanuj,male,1
tanuja,female,6
tanuk,male,1
tanus,male,2
tanushree,female,1
tanya,female,1
tanya,male,1
tapaeshwar,male,1
tapan,male,3
tapaswini,female,1
tapaswini,male,1
tapasya,female,4
tapasya,male,1
tapendra,male,6
tapta,male,1
tara,female,7
tara,male,12
taranand,male,1
taranath,male,3
taranga,male,3
tarani,male,1
tarika,female,1
tarique,male,4
tark,male,2
tarka,male,1
tarkeshwor,male,1
tarun,male,1
tarzan,male,1
tashi,male,2
tasi,male,2
taufik,male,2
tauqeer,male,4
taya,male,2
teel,female,2
teena,female,1
tej,male,20
teja,male,1
tejan,male,3
tejas,male,2
tejash,male,2
tejashwi,female,1
tejashwi,male,1
tejasvi,male,2
tejaswee,male,3
tejaswi,female,1
tejaswi,male,2
tejendra,male,7
tejesh,male,3
tejindra,male,1
tejlal,male,2
tejnath,male,1
tejraj,male,1
tek,male,27
tekendra,male,5
telisha,female,1
telisha,male,1
temba,male,1
tendi,male,2
tenzing,male,2
tezina,female,3
thagendra,male,1
thakur,male,10
thal,male,1
thalbir,male,1
tham,male,1
thaman,male,3
thamma,male,1
thaneshor,male,1
thaneshwar,male,2
thaneswar,male,2
thapa,female,1
thapa,male,1
thapaliya,male,1
tharendra,male,1
thark,male,1
thesis,male,2
thir,male,1
thiralal,male,2
thirtha,male,1
thorang,male,1
thuma,female,1
thumb,male,1
thusitha,male,1
tidan,male,2
tika,female,2
tika,male,11
tikam,male,3
tikaprem,male,1
tikaram,male,6
til,female,1
tilak,male,20
tilasmi,female,1
tilottama,female,2
timila,female,1
timilsina,male,1
timothi,male,2
tina,female,1
tindu,female,1
tinky,female,3
tinu,female,1
tiresh,male,1
tirpeshwar,male,1
tirth,male,7
tirtha,female,1
tirtha,male,7
tirupati,female,1
tiwari,male,1
tobindra,male,2
tol,male,1
tom,male,1
toni,male,2
tonil,male,1
tony,male,2
top,male,4
topendra,male,1
toran,male,2
torchi,male,1
toshak,male,1
toshika,female,1
toshika,male,1
toya,male,2
toyanath,male,3
toznath,male,2
tranish,male,2
tri,male,1
tribendra,male,1
tribeni,male,1
tribhuban,male,1
tribhuvan,male,4
tribhuwan,male,4
tribikram,male,7
trideep,male,1
tridev,male,3
trilochan,male,4
trilok,male,2
triloki,male,2
trimik,male,2
trinetra,male,2
trinisha,female,2
tripti,female,6
tripti,male,1
tripurari,male,3
triratna,male,1
trisam,male,2
trishala,female,1
trishma,female,1
trishna,female,2
trishula,female,1
triveni,female,2
trnsfer,male,1
tsering,male,4
tshering,male,1
tufail,male,2
tuk,male,1
tul,male,4
tula,male,1
tuladhar,male,1
tulaja,female,1
tulajang,male,2
tulakanta,male,1
tularam,male,1
tulasa,female,3
tulashi,male,2
tulashree,female,1
tulasi,male,1
tulja,female,1
tulshi,male,1
tulsi,male,12
tulsing,male,1
tulsiram,male,3
tumla,female,1
tumul,male,1
tung,male,1
tupesh,male,1
tuphan,female,1
tuphan,male,4
tusar,male,2
tushar,male,2
uchit,male,2
udairam,male,2
uday,male,19
udaya,male,11
udbodh,male,1
uddab,male,3
uddav,male,3
uddeshya,male,2
uddhab,male,2
uddhav,male,8
udeep,male,7
udesh,male,1
udgar,male,1
udhab,male,1
udhyam,male,1
udichi,female,1
udichi,male,1
udin,male,2
udip,male,1
udit,male,5
ugan,male,1
ugendra,male,1
ugesh,male,2
ugra,male,1
ujawal,male,2
ujen,male,2
ujit,male,2
ujja,male,2
ujjain,male,1
ujjal,male,3
ujjan,male,3
ujjawal,male,3
ujjwal,male,74
ujjwan,male,2
ujjwol,male,4
ujuma,female,1
ujwal,male,31
ujwol,male,5
ujyol,male,2
ukee,female,1
ukee,male,1
ukesh,male,8
ullash,male,1
uma,female,7
uma,male,2
umadevi,female,1
umakant,male,1
umang,male,4
umanga,male,4
umar,male,1
umashankar,male,4
umesh,male,118
umeshanand,male,1
umeshwor,male,1
umid,male,2
unam,male,1
unique,female,2
unique,male,6
unish,male,2
unisha,female,3
unmesh,male,2
unnati,female,3
upadesh,male,3
upadhya,male,1
upadhyaya,male,1
upahar,male,2
upaj,male,1
upakar,male,2
upama,female,10
upanshu,male,2
upasak,male,2
upasana,female,1
upashana,female,2
upasna,female,1
updesh,male,4
upen,male,2
upendra,male,20
upesh,male,3
urbin,male,2
uren,male,2
urgena,female,1
urina,female,1
urina,male,1
urisha,female,1
urisha,male,1
urja,female,2
urjana,female,1
urmee,female,2
urmila,female,4
urusha,female,15
urusha,male,1
usan,male,2
usha,female,17
usha,male,2
ushab,male,2
ushal,male,2
ushan,male,3
ushmita,female,2
ushnish,female,2
usmita,female,2
uthkristha,male,2
utkal,male,3
utkarsa,male,2
utkarsh,male,6
utkarsha,male,3
utkarshaa,female,1
utkrishta,male,2
utkrist,male,2
utkrista,male,3
utsab,male,27
utsarga,male,2
utsav,male,41
utsavraj,male,1
utshab,male,2
utshav,male,8
utshree,female,1
utsuk,male,2
utsukta,female,1
utsula,female,1
uttam,male,35
uttama,female,1
uttar,male,1
uzabi,female,1
uzen,male,2
uzzwal,male,2
vabendra,male,1
vabish,male,1
vaishnavi,female,2
vandita,female,1
varun,male,1
vasanta,male,2
vasudev,male,1
vawesh,male,2
ved,male,1
veer,male,2
veeru,male,1
vesh,male,1
veshram,male,1
vhima,female,1
vhima,male,1
viajay,male,3
vibek,male,3
vibha,female,1
vibhash,male,2
vibhav,male,1
vibhu,male,1
vibhushan,male,2
vickey,male,2
vicky,male,4
victor,male,2
victory,female,1
vidhan,male,1
vidhi,female,1
vidya,female,2
vidya,male,3
vidyaman,male,3
vidyanand,male,1
vijay,male,29
vijaya,male,10
vijayendra,male,1
vijendra,male,1
vikal,male,1
vikalpa,male,2
vikas,male,3
vikash,male,8
vikram,male,7
vikrant,male,2
vilas,male,1
vimal,male,1
vinay,male,3
vinaya,male,2
vinayak,male,3
vineeta,female,1
vinod,male,4
vipul,male,4
vishal,male,8
vishama,male,2
vishan,male,3
vishesh,male,1
vishma,male,3
vishnu,male,8
vishruta,female,1
vishwa,male,2
vishwambhar,male,1
vishwaprakash,male,1
vishwo,male,1
vision,male,2
vitam,male,1
vivash,male,2
vivek,male,46
vivekanand,male,1
vivid,male,1
viwek,male,1
vrishav,male,2
wahab,male,1
walpole,male,1
washim,male,3
wasim,male,2
wasnik,male,1
watan,male,2
weenita,female,2
william,male,1
willing,male,2
wrishav,male,3
yaban,male,2
yachana,female,3
yachu,male,2
yadab,male,3
yadav,male,12
yadbendra,male,1
yadin,male,1
yadu,male,2
yagan,male,1
yagartha,male,1
yageraj,male,2
yagya,male,11
yahosu,male,2
yajan,male,3
yajna,male,1
yaju,female,2
yaju,male,3
yakami,female,1
yam,male,15
yaman,male,4
yamendra,male,2
yamon,male,1
yamu,male,1
yamuna,female,8
yamuna,male,1
yanggi,female,4
yangi,female,2
yangjy,female,1
yangzom,female,4
yanish,male,1
yanjee,female,2
yas,male,1
yash,male,6
yasha,female,4
yasha,male,1
yashana,female,3
yashasa,female,1
yashasvi,male,3
yashaswi,male,2
yashbin,male,2
yashmi,female,4
yashoda,female,6
yashovardhan,male,2
yashpal,male,2
yashu,female,1
yashu,male,1
yashuna,female,2
yashwant,male,3
yashworya,male,1
yasin,male,1
yasmine,female,1
yasoda,female,1
yateendra,male,2
yathest,male,2
yatra,female,1
yatra,male,3
yawan,male,2
yeemlesh,male,4
yeju,male,2
yemjee,male,3
yengina,female,1
yengina,male,1
yesh,male,2
yeshika,female,1
yijendra,male,1
yobaraj,male,1
yobin,male,2
yog,male,1
yoga,male,1
yogendra,male,26
yogesh,male,67
yogeshwar,male,1
yogeshwor,male,2
yogi,male,2
yogindra,male,2
yogita,female,1
yojan,male,3
yojana,female,3
yoman,male,2
yookesh,male,1
yoshika,female,1
youb,male,1
youbaraj,male,4
younesh,male,3
yu,male,3
yuaan,male,4
yuajen,male,1
yub,male,6
yuba,male,10
yubak,male,1
yuban,male,2
yubaraj,male,20
yubarat,male,1
yuben,male,3
yubika,female,1
yubraj,male,29
yubranjan,male,1
yuddha,male,2
yudeep,male,2
yudhir,male,1
yudhisthir,male,4
yudip,male,2
yug,male,4
yugal,male,8
yugank,male,2
yugant,male,2
yugantar,male,2
yugdip,male,1
yugeen,male,1
yugen,male,2
yugesh,male,7
yugsagar,male,1
yujala,female,1
yujeen,male,1
yujesh,male,1
yujin,male,2
yuke,male,2
yukesh,male,3
yuki,female,3
yuki,male,1
yukta,male,1
yukti,female,1
yukti,male,1
yuna,female,2
yunik,male,3
yunika,female,1
yunika,male,1
yunish,male,2
yunisha,female,1
yunisha,male,1
yuraj,male,2
yuresh,male,2
yurika,female,2
yuroj,male,1
yushef,male,2
